timestamp,target_generation_wh,target_average_power_w,pv_instantaneous_power_w,pv_normalised_output_kw_per_kw,pv_temperature_c,pv_voltage_v,pv_samples_per_hour,date,target_generation_kwh,capacity_factor,sat_shortwave_radiation,sat_direct_radiation,sat_diffuse_radiation,sat_direct_normal_irradiance,sat_global_tilted_irradiance,sat_terrestrial_radiation,sat_is_day,sat_sunshine_duration,weather_temperature_2m,weather_relative_humidity_2m,weather_dew_point_2m,weather_apparent_temperature,weather_precipitation,weather_rain,weather_weather_code,weather_pressure_msl,weather_surface_pressure,weather_cloud_cover,weather_cloud_cover_low,weather_cloud_cover_mid,weather_cloud_cover_high,weather_wind_speed_10m,weather_wind_direction_10m,weather_wind_gusts_10m,weather_vapour_pressure_deficit,weather_is_day,weather_sunshine_duration,plant_name,pvoutput_target_sid,system_size_w,latitude,longitude,array_tilt_deg,array_azimuth_openmeteo_deg,timezone,hour,month,day_of_year,hour_sin,hour_cos,doy_sin,doy_cos,clearness_index_ghi_over_terrestrial,diffuse_fraction,direct_fraction,gti_to_ghi_ratio,is_daylight_by_radiation,dataset_resolution
2024-07-29 23:00:00+10:00,0.0,0.0,,0.0,,,12,2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.3,70,-0.7,-0.3,0.0,0.0,0,1028.3,947.3,0,0,0,0,4.6,222,9.9,0.25,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,23,7,211,-0.25881904510252157,0.9659258262890681,-0.46896519100763184,-0.8832166493127127,,,,,0,hourly
2024-07-30 06:00:00+10:00,57.0,102.0,84.0,0.0025,,,3,2024-07-30,0.057,0.0026153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5,76,-2.2,-2.3,0.0,0.0,0,1028.9,947.0,0,0,0,0,2.56,219,6.3,0.16,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,6,7,212,1.0,6.123233995736766e-17,-0.48408852163897587,-0.8750190302029955,,,,,0,hourly
2024-07-30 07:00:00+10:00,778.0,778.0,777.8333333333334,0.02,,,12,2024-07-30,0.778,0.01994871794871795,7.0,4.0,3.0,67.3,7.5,17.8,1,479.89,1.9,74,-2.2,-2.0,0.0,0.0,0,1029.3,947.5,0,0,0,0,2.78,218,5.9,0.18,1,479.89,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,7,7,212,0.9659258262890683,-0.25881904510252063,-0.48408852163897587,-0.8750190302029955,0.3932584269662921,0.42857142857142855,0.5714285714285714,1.0714285714285714,0,hourly
2024-07-30 08:00:00+10:00,5031.0,5031.0,5031.0,0.12916666666666668,,,12,2024-07-30,5.031,0.129,143.0,106.0,37.0,593.0,147.7,237.2,1,3600.0,5.4,65,-0.7,1.8,0.0,0.0,0,1029.7,948.8,0,0,0,0,2.55,222,6.1,0.31,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,8,7,212,0.8660254037844387,-0.49999999999999983,-0.48408852163897587,-0.8750190302029955,0.6028667790893761,0.25874125874125875,0.7412587412587412,1.0328671328671328,1,hourly
2024-07-30 09:00:00+10:00,12916.0,12916.0,12916.583333333334,0.33108333333333334,,,12,2024-07-30,12.916,0.3311794871794872,346.0,290.0,56.0,788.6,353.5,488.0,1,3600.0,9.0,55,0.5,6.0,0.0,0.0,0,1030.1,950.2,0,0,0,0,1.84,202,5.5,0.51,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,9,7,212,0.7071067811865476,-0.7071067811865475,-0.48408852163897587,-0.8750190302029955,0.7090163934426229,0.16184971098265896,0.838150289017341,1.0216763005780347,1,hourly
2024-07-30 10:00:00+10:00,19154.0,19154.0,19153.833333333332,0.4911666666666667,,,12,2024-07-30,19.154,0.49112820512820515,522.0,456.0,66.0,874.1,531.6,692.3,1,3600.0,11.4,48,0.7,8.1,0.0,0.0,0,1029.6,950.4,0,0,0,0,2.3,182,6.1,0.7,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,10,7,212,0.49999999999999994,-0.8660254037844387,-0.48408852163897587,-0.8750190302029955,0.7540083778708653,0.12643678160919541,0.8735632183908046,1.0183908045977013,1,hourly
2024-07-30 11:00:00+10:00,23524.0,23524.0,23523.25,0.6031666666666666,,,12,2024-07-30,23.524,0.6031794871794872,649.0,578.0,71.0,917.3,659.9,836.2,1,3600.0,12.7,42,0.1,10.2,0.0,0.0,0,1029.1,950.3,0,0,0,0,1.79,207,5.5,0.85,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,11,7,212,0.258819045102521,-0.9659258262890682,-0.48408852163897587,-0.8750190302029955,0.7761301124132982,0.10939907550077041,0.8906009244992296,1.0167950693374421,1,hourly
2024-07-30 12:00:00+10:00,25767.0,25767.0,25767.083333333332,0.6607500000000001,,,12,2024-07-30,25.767,0.6606923076923077,714.0,641.0,73.0,934.9,725.6,909.9,1,3600.0,13.5,39,-0.3,10.9,0.0,0.0,0,1028.1,949.6,0,0,0,0,2.61,212,6.9,0.95,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,12,7,212,1.2246467991473532e-16,-1.0,-0.48408852163897587,-0.8750190302029955,0.7847016155621497,0.10224089635854341,0.8977591036414566,1.0162464985994397,1,hourly
2024-07-30 13:00:00+10:00,25531.0,25531.0,25531.416666666668,0.6546666666666666,,,12,2024-07-30,25.531,0.6546410256410257,711.0,637.0,74.0,930.6,722.6,908.3,1,3600.0,14.1,39,0.4,11.4,0.0,0.0,0,1027.2,948.9,2,0,2,0,3.05,212,7.7,0.98,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,13,7,212,-0.2588190451025208,-0.9659258262890683,-0.48408852163897587,-0.8750190302029955,0.7827810194869537,0.10407876230661041,0.8959212376933896,1.0163150492264417,1,hourly
2024-07-30 14:00:00+10:00,23126.0,23126.0,23126.25,0.5930833333333333,,,12,2024-07-30,23.126,0.592974358974359,637.0,565.0,72.0,901.6,647.7,831.7,1,3600.0,15.0,34,-0.5,11.7,0.0,0.0,0,1026.3,948.3,1,0,1,0,3.1,195,7.7,1.12,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,14,7,212,-0.4999999999999998,-0.8660254037844388,-0.48408852163897587,-0.8750190302029955,0.7659011662859203,0.1130298273155416,0.8869701726844584,1.0167974882260598,1,hourly
2024-07-30 15:00:00+10:00,18341.0,18341.0,18340.583333333332,0.47025,,,12,2024-07-30,18.341,0.4702820512820513,507.0,438.0,69.0,848.5,516.2,685.1,1,3600.0,15.2,31,-1.6,11.0,0.0,0.0,0,1026.2,948.2,0,0,0,0,3.49,167,8.1,1.19,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,15,7,212,-0.7071067811865471,-0.7071067811865479,-0.48408852163897587,-0.8750190302029955,0.7400379506641366,0.13609467455621302,0.863905325443787,1.018145956607495,1,hourly
2024-07-30 16:00:00+10:00,10463.0,10463.0,10462.75,0.26825,,,12,2024-07-30,10.463,0.2682820512820513,334.0,278.0,56.0,770.9,341.3,478.6,1,3600.0,14.3,33,-1.7,10.0,0.0,0.0,0,1026.5,948.3,0,0,0,0,3.74,164,8.5,1.09,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,16,7,212,-0.8660254037844384,-0.5000000000000004,-0.48408852163897587,-0.8750190302029955,0.6978687839531967,0.16766467065868262,0.8323353293413174,1.0218562874251498,1,hourly
2024-07-30 17:00:00+10:00,1521.0,1521.0,2281.375,0.03908333333333334,,,12,2024-07-30,1.521,0.039,133.0,97.0,36.0,569.1,137.4,226.2,1,3600.0,11.8,46,0.4,8.4,0.0,0.0,0,1027.3,948.4,0,0,0,0,2.6,182,8.5,0.76,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,17,7,212,-0.9659258262890683,-0.25881904510252063,-0.48408852163897587,-0.8750190302029955,0.5879752431476569,0.2706766917293233,0.7293233082706767,1.0330827067669173,1,hourly
2024-07-30 18:00:00+10:00,0.0,0.0,,0.0,,,12,2024-07-30,0.0,0.0,5.0,2.0,3.0,36.3,5.2,13.9,0,0.0,9.0,55,0.5,5.9,0.0,0.0,0,1027.9,948.2,0,0,0,0,1.93,201,5.9,0.51,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,18,7,212,-1.0,-1.8369701987210297e-16,-0.48408852163897587,-0.8750190302029955,0.3597122302158273,0.6,0.4,1.04,0,hourly
2024-07-30 19:00:00+10:00,0.0,0.0,,0.0,,,12,2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8.3,58,0.5,5.0,0.0,0.0,0,1028.9,948.9,0,0,0,0,2.4,197,5.4,0.46,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,19,7,212,-0.9659258262890684,0.2588190451025203,-0.48408852163897587,-0.8750190302029955,,,,,0,hourly
2024-07-30 20:00:00+10:00,0.0,0.0,,0.0,,,12,2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.8,60,0.5,4.2,0.0,0.0,0,1029.2,949.0,0,0,0,0,2.97,200,6.3,0.43,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,20,7,212,-0.8660254037844386,0.5000000000000001,-0.48408852163897587,-0.8750190302029955,,,,,0,hourly
2024-07-30 21:00:00+10:00,0.0,0.0,,0.0,,,12,2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.2,62,0.3,3.7,0.0,0.0,0,1029.4,949.1,0,0,0,0,2.6,203,6.3,0.39,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,21,7,212,-0.7071067811865477,0.7071067811865474,-0.48408852163897587,-0.8750190302029955,,,,,0,hourly
2024-07-30 22:00:00+10:00,0.0,0.0,,0.0,,,12,2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.4,67,0.7,3.2,0.0,0.0,0,1029.7,949.1,0,0,0,0,2.24,190,5.6,0.32,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,22,7,212,-0.5000000000000004,0.8660254037844384,-0.48408852163897587,-0.8750190302029955,,,,,0,hourly
2024-07-30 23:00:00+10:00,0.0,0.0,,0.0,,,12,2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.1,71,0.3,2.3,0.0,0.0,0,1029.8,948.8,0,0,0,0,1.39,201,5.3,0.25,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,23,7,212,-0.25881904510252157,0.9659258262890681,-0.48408852163897587,-0.8750190302029955,,,,,0,hourly
2024-07-31 06:00:00+10:00,70.0,180.0,119.0,0.005,,,2,2024-07-31,0.07,0.004615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,74,0.8,1.5,0.0,0.0,0,1030.6,949.6,0,0,0,0,2.92,186,6.5,0.23,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,6,7,213,1.0,6.123233995736766e-17,-0.4990686026885319,-0.8665624788845385,,,,,0,hourly
2024-07-31 07:00:00+10:00,817.0,817.0,817.3333333333334,0.020916666666666667,,,12,2024-07-31,0.817,0.02094871794871795,8.0,4.0,4.0,66.0,8.4,18.8,1,459.59,5.6,72,0.9,2.1,0.0,0.0,0,1031.2,950.3,0,0,0,0,2.82,186,6.4,0.25,1,459.59,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,7,7,213,0.9659258262890683,-0.25881904510252063,-0.4990686026885319,-0.8665624788845385,0.425531914893617,0.5,0.5,1.05,0,hourly
2024-07-31 08:00:00+10:00,1677.0,1677.0,3354.3333333333335,0.043000000000000003,,,12,2024-07-31,1.677,0.043,144.0,107.0,37.0,590.5,148.6,240.5,1,3600.0,8.4,66,2.4,5.1,0.0,0.0,0,1031.6,951.4,0,0,0,0,2.91,184,6.1,0.38,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,8,7,213,0.8660254037844387,-0.49999999999999983,-0.4990686026885319,-0.8665624788845385,0.5987525987525988,0.2569444444444444,0.7430555555555556,1.0319444444444443,1,hourly
2024-07-31 09:00:00+10:00,12732.0,12732.0,12732.0,0.32658333333333334,,,12,2024-07-31,12.732,0.32646153846153847,345.0,288.0,57.0,777.5,352.4,491.7,1,3600.0,10.6,55,2.0,7.3,0.0,0.0,0,1031.8,952.2,0,0,0,0,2.94,170,7.0,0.57,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,9,7,213,0.7071067811865476,-0.7071067811865475,-0.4990686026885319,-0.8665624788845385,0.701647345942648,0.16521739130434782,0.8347826086956521,1.0214492753623188,1,hourly
2024-07-31 10:00:00+10:00,19027.0,19027.0,19026.5,0.4879166666666667,,,12,2024-07-31,19.027,0.4878717948717949,520.0,454.0,66.0,865.5,529.4,696.3,1,3600.0,11.9,53,2.5,8.7,0.0,0.0,0,1031.5,952.3,0,0,0,0,2.69,165,7.2,0.66,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,10,7,213,0.49999999999999994,-0.8660254037844387,-0.4990686026885319,-0.8665624788845385,0.7468045382737326,0.12692307692307692,0.8730769230769231,1.018076923076923,1,hourly
2024-07-31 11:00:00+10:00,23005.0,23005.0,23005.416666666668,0.5898333333333333,,,12,2024-07-31,23.005,0.5898717948717949,654.0,582.0,72.0,919.3,664.9,840.4,1,3600.0,13.1,46,1.6,10.6,0.0,0.0,0,1030.8,951.9,0,0,0,0,2.4,182,6.4,0.82,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,11,7,213,0.258819045102521,-0.9659258262890682,-0.4990686026885319,-0.8665624788845385,0.7782008567348881,0.11009174311926606,0.8899082568807339,1.0166666666666666,1,hourly
2024-07-31 12:00:00+10:00,24964.0,24964.0,24964.0,0.6400833333333333,,,12,2024-07-31,24.964,0.640102564102564,718.0,644.0,74.0,935.1,729.6,914.1,1,3600.0,13.8,45,2.0,11.4,0.0,0.0,0,1029.7,951.1,0,0,0,0,2.84,190,7.3,0.87,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,12,7,213,1.2246467991473532e-16,-1.0,-0.4990686026885319,-0.8665624788845385,0.7854720490099552,0.10306406685236769,0.8969359331476323,1.0161559888579388,1,hourly
2024-07-31 13:00:00+10:00,25085.0,25085.0,25085.0,0.6431666666666667,,,12,2024-07-31,25.085,0.6432051282051282,714.0,640.0,74.0,930.9,725.5,912.5,1,3600.0,14.3,42,1.7,11.7,0.0,0.0,0,1028.9,950.5,0,0,0,0,3.13,197,7.9,0.94,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,13,7,213,-0.2588190451025208,-0.9659258262890683,-0.4990686026885319,-0.8665624788845385,0.7824657534246575,0.10364145658263306,0.896358543417367,1.0161064425770308,1,hourly
2024-07-31 14:00:00+10:00,22781.0,22781.0,22780.916666666668,0.58425,,,12,2024-07-31,22.781,0.5841282051282052,645.0,573.0,72.0,910.2,655.8,835.7,1,3600.0,14.5,40,0.9,11.2,0.0,0.0,0,1028.2,949.9,0,0,0,0,3.45,197,8.4,0.99,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,14,7,213,-0.4999999999999998,-0.8660254037844388,-0.4990686026885319,-0.8665624788845385,0.7718080650951298,0.11162790697674418,0.8883720930232558,1.0167441860465116,1,hourly
2024-07-31 15:00:00+10:00,18311.0,18311.0,18311.0,0.46950000000000003,,,12,2024-07-31,18.311,0.4695128205128205,515.0,449.0,66.0,865.3,524.4,688.8,1,3600.0,14.3,39,0.4,10.3,0.0,0.0,0,1027.9,949.6,0,0,0,0,3.54,196,8.4,1.0,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,15,7,213,-0.7071067811865471,-0.7071067811865479,-0.4990686026885319,-0.8665624788845385,0.7476771196283392,0.12815533980582525,0.8718446601941747,1.018252427184466,1,hourly
2024-07-31 16:00:00+10:00,10492.0,10492.0,10491.416666666666,0.2688333333333333,,,12,2024-07-31,10.492,0.269025641025641,337.0,281.0,56.0,774.1,344.3,481.9,1,3600.0,13.5,40,0.2,9.8,0.0,0.0,0,1028.2,949.6,0,0,0,0,3.1,201,8.4,0.93,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,16,7,213,-0.8660254037844384,-0.5000000000000004,-0.4990686026885319,-0.8665624788845385,0.699315210624611,0.1661721068249258,0.8338278931750742,1.0216617210682493,1,hourly
2024-07-31 17:00:00+10:00,1611.0,1611.0,2149.1111111111113,0.04133333333333333,,,12,2024-07-31,1.611,0.04130769230769231,135.0,99.0,36.0,573.7,139.4,229.1,1,3600.0,10.9,58,2.8,8.5,0.0,0.0,0,1028.4,949.1,0,0,0,0,1.44,214,7.1,0.55,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,17,7,213,-0.9659258262890683,-0.25881904510252063,-0.4990686026885319,-0.8665624788845385,0.5892623308598866,0.26666666666666666,0.7333333333333333,1.0325925925925927,1,hourly
2024-07-31 18:00:00+10:00,0.0,0.0,,0.0,,,12,2024-07-31,0.0,0.0,6.0,3.0,3.0,53.4,6.4,14.7,0,256.41,8.0,66,2.1,5.4,0.0,0.0,0,1028.7,948.6,0,0,0,0,1.66,245,3.4,0.36,0,256.41,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,18,7,213,-1.0,-1.8369701987210297e-16,-0.4990686026885319,-0.8665624788845385,0.40816326530612246,0.5,0.5,1.0666666666666667,0,hourly
2024-07-31 19:00:00+10:00,0.0,0.0,,0.0,,,12,2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.0,70,2.0,4.3,0.0,0.0,0,1029.4,949.0,0,0,0,0,1.56,230,3.2,0.3,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,19,7,213,-0.9659258262890684,0.2588190451025203,-0.4990686026885319,-0.8665624788845385,,,,,0,hourly
2024-07-31 20:00:00+10:00,0.0,0.0,,0.0,,,12,2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.9,64,0.6,3.8,0.0,0.0,0,1030.1,949.6,0,0,0,0,2.06,209,4.4,0.35,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,20,7,213,-0.8660254037844386,0.5000000000000001,-0.4990686026885319,-0.8665624788845385,,,,,0,hourly
2024-07-31 21:00:00+10:00,0.0,0.0,,0.0,,,12,2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.1,64,-0.3,2.8,0.0,0.0,0,1030.2,949.5,0,0,0,0,2.02,213,4.6,0.34,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,21,7,213,-0.7071067811865477,0.7071067811865474,-0.4990686026885319,-0.8665624788845385,,,,,0,hourly
2024-07-31 22:00:00+10:00,0.0,0.0,,0.0,,,12,2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.1,69,-0.1,2.2,0.0,0.0,0,1030.1,949.1,0,0,0,0,1.53,212,4.3,0.27,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,22,7,213,-0.5000000000000004,0.8660254037844384,-0.4990686026885319,-0.8665624788845385,,,,,0,hourly
2024-07-31 23:00:00+10:00,0.0,0.0,,0.0,,,12,2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.3,81,0.3,0.5,0.0,0.0,0,1029.7,948.3,0,0,0,0,1.39,210,4.1,0.15,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,23,7,213,-0.25881904510252157,0.9659258262890681,-0.4990686026885319,-0.8665624788845385,,,,,0,hourly
2024-08-01 06:00:00+10:00,103.0,198.0,159.66666666666666,0.005,,,3,2024-08-01,0.103,0.005076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.3,78,0.8,1.4,0.0,0.0,0,1030.0,948.8,0,0,0,0,1.75,204,3.8,0.18,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,6,8,214,1.0,6.123233995736766e-17,-0.5139010013093103,-0.8578494977869301,,,,,0,hourly
2024-08-01 07:00:00+10:00,931.0,931.0,931.0,0.02366666666666667,,,12,2024-08-01,0.931,0.02387179487179487,8.0,4.0,4.0,64.7,8.4,20.0,1,438.62,5.0,75,1.0,1.5,0.0,0.0,0,1030.1,949.1,0,0,0,0,2.94,198,5.8,0.22,1,438.62,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,7,8,214,0.9659258262890683,-0.25881904510252063,-0.5139010013093103,-0.8578494977869301,0.4,0.5,0.5,1.05,0,hourly
2024-08-01 08:00:00+10:00,5515.0,5515.0,5515.333333333333,0.14141666666666666,,,12,2024-08-01,5.515,0.14141025641025642,145.0,107.0,38.0,582.3,149.5,243.9,1,3600.0,8.6,67,2.7,5.3,0.0,0.0,0,1030.2,950.2,0,0,0,0,3.1,180,6.4,0.37,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,8,8,214,0.8660254037844387,-0.49999999999999983,-0.5139010013093103,-0.8578494977869301,0.5945059450594505,0.2620689655172414,0.7379310344827587,1.0310344827586206,1,hourly
2024-08-01 09:00:00+10:00,12868.0,12868.0,12867.333333333334,0.32983333333333337,,,12,2024-08-01,12.868,0.32994871794871794,346.0,289.0,57.0,774.4,353.3,495.5,1,3600.0,11.1,59,3.4,8.0,0.0,0.0,0,1030.0,950.7,0,0,0,0,3.01,159,7.1,0.55,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,9,8,214,0.7071067811865476,-0.7071067811865475,-0.5139010013093103,-0.8578494977869301,0.698284561049445,0.16473988439306358,0.8352601156069365,1.0210982658959538,1,hourly
2024-08-01 10:00:00+10:00,19222.0,19222.0,19222.0,0.49291666666666667,,,12,2024-08-01,19.222,0.4928717948717949,522.0,455.0,67.0,862.5,531.4,700.4,1,3600.0,12.6,55,3.7,9.9,0.0,0.0,0,1029.5,950.6,0,0,0,0,2.33,149,7.0,0.66,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,10,8,214,0.49999999999999994,-0.8660254037844387,-0.5139010013093103,-0.8578494977869301,0.7452884066247859,0.12835249042145594,0.8716475095785441,1.018007662835249,1,hourly
2024-08-01 11:00:00+10:00,23546.0,23546.0,23546.166666666668,0.60375,,,12,2024-08-01,23.546,0.6037435897435898,651.0,579.0,72.0,910.1,661.8,844.7,1,3600.0,13.8,47,2.8,11.8,0.0,0.0,0,1028.8,950.3,0,0,0,0,1.75,149,5.3,0.83,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,11,8,214,0.258819045102521,-0.9659258262890682,-0.5139010013093103,-0.8578494977869301,0.7706878181602935,0.11059907834101383,0.8894009216589862,1.016589861751152,1,hourly
2024-08-01 12:00:00+10:00,25414.0,25414.0,25414.583333333332,0.6516666666666667,,,12,2024-08-01,25.414,0.6516410256410257,717.0,642.0,75.0,928.0,728.4,918.5,1,3600.0,14.6,45,2.8,13.1,0.0,0.0,0,1027.5,949.3,0,0,0,0,1.63,169,5.3,0.92,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,12,8,214,1.2246467991473532e-16,-1.0,-0.5139010013093103,-0.8578494977869301,0.7806205770277627,0.10460251046025104,0.895397489539749,1.015899581589958,1,hourly
2024-08-01 13:00:00+10:00,25340.0,25340.0,25339.833333333332,0.64975,,,12,2024-08-01,25.34,0.6497435897435897,714.0,640.0,74.0,926.9,725.4,916.8,1,3600.0,15.2,41,2.1,13.4,0.0,0.0,0,1026.2,948.2,0,0,0,0,1.96,195,5.6,1.02,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,13,8,214,-0.2588190451025208,-0.9659258262890683,-0.5139010013093103,-0.8578494977869301,0.7787958115183247,0.10364145658263306,0.896358543417367,1.0159663865546218,1,hourly
2024-08-01 14:00:00+10:00,22871.0,22871.0,22870.5,0.5864166666666667,,,12,2024-08-01,22.871,0.5864358974358974,645.0,573.0,72.0,906.0,655.7,839.7,1,3600.0,15.5,37,0.8,12.6,0.0,0.0,0,1025.3,947.5,0,0,0,0,2.73,204,6.8,1.11,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,14,8,214,-0.4999999999999998,-0.8660254037844388,-0.5139010013093103,-0.8578494977869301,0.7681314755269739,0.11162790697674418,0.8883720930232558,1.0165891472868218,1,hourly
2024-08-01 15:00:00+10:00,18501.0,18501.0,18501.333333333332,0.4744166666666667,,,12,2024-08-01,18.501,0.4743846153846154,515.0,448.0,67.0,858.9,524.3,692.5,1,3600.0,15.0,36,0.0,11.0,0.0,0.0,0,1025.2,947.3,0,0,0,0,3.55,202,8.3,1.1,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,15,8,214,-0.7071067811865471,-0.7071067811865479,-0.5139010013093103,-0.8578494977869301,0.7436823104693141,0.13009708737864079,0.8699029126213592,1.0180582524271844,1,hourly
2024-08-01 16:00:00+10:00,10823.0,10823.0,10822.75,0.2775,,,12,2024-08-01,10.823,0.2775128205128205,335.0,276.0,59.0,755.2,342.1,485.2,1,3600.0,14.1,39,0.3,10.1,0.0,0.0,0,1025.8,947.6,1,0,0,0,3.73,200,8.6,0.99,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,16,8,214,-0.8660254037844384,-0.5000000000000004,-0.5139010013093103,-0.8578494977869301,0.690436933223413,0.1761194029850746,0.8238805970149253,1.0211940298507463,1,hourly
2024-08-01 17:00:00+10:00,1767.0,1767.0,2355.8888888888887,0.04533333333333334,,,12,2024-08-01,1.767,0.045307692307692306,135.0,98.0,37.0,560.9,139.3,232.0,1,3600.0,12.1,50,2.0,9.3,0.0,0.0,0,1026.1,947.3,2,0,2,0,1.92,208,8.4,0.7,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,17,8,214,-0.9659258262890683,-0.25881904510252063,-0.5139010013093103,-0.8578494977869301,0.5818965517241379,0.2740740740740741,0.725925925925926,1.031851851851852,1,hourly
